ID,Class
71953,1
174389,2
143842,1
92930,3
204426,1
53589,2
148427,3
41334,2
99455,2
660,2
62796,3
99571,1
79452,2
181283,3
139892,1
107247,2
113442,3
41017,2
145273,3
38892,1
54448,2
206055,2
151528,2
22780,1
43112,2
97634,2
73079,3
163257,1
99108,3
106817,2
133694,3
100385,3
194562,1
7112,1
20436,2
144558,1
147164,1
82071,2
127418,1
28798,2
195105,2
87594,1
76939,1
83906,1
50138,2
154828,2
125953,1
45613,3
96282,2
184097,3
128663,2
52702,1
53343,2
93901,3
17006,1
58444,2
10066,1
63167,3
96806,2
175943,3
112459,1
108784,1
97942,2
166193,1
144364,1
110877,1
62632,2
102531,3
169839,1
180328,3
48157,3
181720,3
66358,2
143772,3
152065,1
148313,1
56776,3
165391,2
184329,1
46243,2
208028,2
5853,2
157457,3
5458,1
117873,2
206995,1
72215,2
60429,3
93187,2
81976,1
60885,1
49368,2
118987,3
207739,2
154263,3
20246,1
161596,1
66008,1
113650,2
97313,3
25650,1
29582,2
8433,2
103707,3
83015,1
208945,3
127120,1
42246,1
159620,1
4418,2
36391,1
113034,1
96985,2
25967,3
74965,3
67203,2
33642,3
133590,3
185245,3
2819,1
166802,2
109436,3
147063,2
199770,3
173223,3
2767,2
127336,2
208915,1
208466,3
177026,3
133028,2
16012,3
153944,2
116628,2
19848,3
165645,2
51982,1
165379,1
151765,1
205788,2
67379,1
191711,1
13497,2
186398,2
95669,1
51872,3
141890,2
32506,1
118731,1
42888,1
131042,3
90813,2
167671,1
98976,1
131400,3
169172,2
3375,3
200095,2
208769,3
175466,1
40421,2
10870,1
148597,1
120622,3
99192,2
57085,3
154289,3
151627,2
130255,2
122477,1
25610,2
2628,3
12446,3
3524,2
57053,2
23890,2
110287,2
82857,1
13530,2
27897,2
67842,3
78266,2
105657,1
180907,1
61743,1
168547,1
96747,3
169434,1
99529,2
71729,2
158906,1
38288,2
23227,3
120485,3
191934,1
141193,2
182348,1
112730,2
6734,3
129061,3
154940,2
29320,1
140102,3
81469,1
181317,2
29209,1
191056,1
117333,1
99397,2
11309,3
211089,3
105353,3
125100,2
76758,3
204417,1
165912,3
106053,2
38360,2
7407,3
155005,3
159940,3
121248,3
60643,2
61239,3
87536,2
23189,3
206993,1
87689,2
126211,2
211975,1
24626,2
41908,3
39356,2
182527,1
81756,2
52107,1
119581,1
119111,3
149871,1
94875,1
199242,2
172970,1
145454,3
183008,2
17422,3
30958,1
129145,2
87109,3
142751,3
167005,3
6495,3
173955,3
84502,3
128452,3
79742,2
111847,3
180208,1
27568,1
159198,1
57671,3
37067,3
166012,1
94644,3
14249,3
12435,2
180449,2
99538,3
135066,3
26565,3
177666,1
209623,1
71801,1
210968,1
192085,2
68562,1
32004,1
113845,3
11932,1
66623,3
192340,3
51128,2
72816,2
94951,3
191245,1
107917,1
1165,3
73425,3
187240,2
169328,3
119782,2
102608,2
46074,2
163611,1
59851,1
193560,2
192694,3
203004,1
124716,1
62296,2
176495,2
39100,2
161600,2
121920,1
212221,1
189372,3
51955,3
52717,1
31186,1
158107,3
126349,3
166500,2
64766,3
178643,3
29240,1
211400,3
178920,3
84214,1
62793,1
73756,3
2149,3
103688,1
155383,2
9962,2
119884,3
42197,3
179226,1
97214,1
54435,2
122393,3
8075,2
141093,1
22407,1
179369,2
127596,2
85600,1
193298,3
3508,2
97614,1
212454,1
163042,3
148403,1
318,3
174158,1
168552,1
64640,1
141880,3
36186,3
26254,1
58277,1
39959,1
94956,2
190083,3
62873,3
66554,2
162900,2
187511,2
88345,2
143411,3
165952,3
69794,3
158196,2
10725,3
52239,3
3025,1
164152,2
88174,3
56662,1
33646,1
108860,3
183745,2
66932,3
192016,1
147795,2
80615,3
90252,3
14807,2
152442,1
60966,1
202432,2
145234,3
135845,1
174377,2
59255,2
94647,2
90436,2
38150,2
129921,1
208604,2
139066,1
42601,1
4664,2
147106,3
210077,1
147080,2
206714,1
48511,2
23824,3
139670,2
168071,1
196499,2
127325,3
105223,1
104805,3
23335,3
139874,2
181172,3
64763,3
128045,1
26935,3
201003,2
10671,1
128477,3
33194,3
121717,3
111176,2
121485,1
141051,2
148905,3
20099,3
201521,3
205372,1
67492,3
203524,3
95438,3
197050,1
151,1
122541,1
44396,3
83651,1
141620,3
88555,2
124214,3
35828,1
161466,3
30998,3
211077,3
127218,2
101728,2
51596,1
147260,1
75057,2
140684,3
67425,1
137354,3
34974,3
175226,2
135924,2
2835,3
103654,2
3438,3
60502,1
168836,2
117008,3
83895,1
146082,2
188884,2
158192,2
108612,2
9122,3
50706,1
49477,1
140711,1
142083,1
120747,3
166305,1
211330,3
111124,1
205521,3
47738,1
37249,1
112172,3
62216,3
63996,3
179223,2
99241,1
47382,2
36379,1
140587,1
12932,1
118543,1
139623,1
56139,2
41082,1
916,2
168386,2
153035,2
126700,3
383,2
184118,1
184698,1
209125,2
166948,1
90810,3
51517,1
164809,1
178478,1
93929,2
21273,2
185451,3
210774,1
178115,2
143992,2
178501,3
73170,1
124781,1
4719,2
75064,3
153645,2
185701,2
143775,3
85492,2
172883,3
49667,1
210269,1
172218,1
26341,1
10439,3
174399,1
35562,1
40661,3
81155,1
92308,2
174118,3
100174,1
65129,1
58454,2
158271,2
151772,1
20350,2
79252,1
113774,1
171881,3
162239,3
121913,1
167445,1
181122,1
498,3
43293,2
127958,3
41975,3
106487,2
43152,2
54972,1
100416,1
61546,3
199490,2
41782,3
181057,2
125943,2
114143,3
69998,3
200377,1
80774,1
56825,1
90742,3
54355,1
118265,1
27926,2
95782,2
156744,2
115351,2
22462,3
51531,2
37374,1
126373,1
8915,2
111380,3
148933,1
112003,1
92667,2
100460,2
105702,3
141685,2
163542,3
157180,3
161796,1
138033,2
58744,3
151450,1
75649,3
38593,2
170984,3
137231,3
50189,3
75068,1
181049,1
163504,3
17570,2
24187,3
99163,2
124671,1
27518,1
39112,3
73323,2
98938,3
198495,2
117355,1
46219,1
14045,2
162055,3
118719,1
128369,1
24454,1
28915,2
176680,2
48568,2
183370,1
112689,3
109966,3
156507,3
174079,2
81175,3
154012,1
203662,1
204808,3
76280,3
181892,1
7117,2
28011,2
99548,2
95385,2
132772,1
81394,3
53539,3
129870,1
197933,1
179835,2
151432,2
108023,3
97333,1
64831,3
16396,1
54152,2
190664,2
196731,3
187459,3
182119,3
25746,1
68498,3
17364,2
189477,3
37718,3
98393,3
133819,2
202022,3
38549,3
201798,2
69995,3
177581,1
187056,3
151968,2
17718,3
59297,3
148494,3
15572,3
20807,3
22376,1
154824,2
172326,2
18449,3
201663,3
82244,3
55373,1
211984,1
85760,2
27964,3
103017,3
182567,3
64877,1
132239,1
78042,3
206874,1
62202,3
111973,2
204769,1
54814,3
120971,1
199501,2
107839,1
210361,1
114741,1
46902,2
107518,3
89182,1
62598,1
70416,2
15885,2
177680,2
83197,1
37599,3
197348,1
143300,3
68069,3
23470,3
76238,2
15532,1
82139,2
31229,2
59632,2
187242,3
19216,2
86473,1
159333,1
80863,2
1639,2
98291,2
45924,2
137891,1
2850,1
108725,2
39636,3
103464,1
117304,3
175611,1
106656,3
32951,2
91172,1
171593,3
48482,1
176126,3
9830,1
70263,3
165352,3
153560,1
70451,3
197691,3
19667,1
3346,2
71557,2
193457,3
37683,3
209548,3
42101,2
24009,1
13503,2
132469,2
183214,2
2873,2
100142,1
187775,3
92046,1
68140,2
144458,1
120467,1
130677,3
146280,2
89205,1
63686,3
95636,3
57785,1
87479,2
106839,2
179301,3
148318,2
40875,3
203634,1
152119,3
21643,3
41648,3
166478,1
198745,3
65801,1
66268,1
27264,2
160717,2
46445,2
175942,1
1197,3
138516,2
91176,2
57821,1
81786,1
81511,3
131156,3
36051,1
1942,2
151855,1
83568,1
77804,2
156660,3
132410,3
53277,3
155718,1
140146,1
94866,1
65113,2
35318,1
37759,1
87329,3
2528,1
52827,1
43527,1
52881,2
38293,1
155814,2
180986,3
127045,3
156601,2
10101,3
149899,1
75268,1
61955,1
24598,1
171312,2
72749,1
69016,2
26364,3
155645,2
99640,1
53762,3
159419,3
196023,1
131055,2
152076,2
126529,3
125532,1
148671,1
59346,3
128343,1
52020,3
211258,2
9405,3
130205,1
149975,1
144085,1
15176,1
141180,2
117254,1
172940,1
211787,3
23906,3
155785,2
60761,2
121795,3
197006,3
134876,1
8639,3
43421,2
139612,2
57966,1
159272,1
635,2
88570,1
49949,2
49219,2
155748,1
117891,1
45075,2
66612,2
100217,1
55416,2
86932,2
101316,1
205960,1
145521,3
12922,1
76894,1
163593,1
175653,1
7172,3
76505,2
12754,3
121056,3
151662,1
75042,2
49726,2
162875,1
101325,1
131434,2
181766,3
26125,3
137378,1
164548,2
19399,1
99542,3
91441,1
180508,2
30479,3
92437,3
91670,3
186122,3
129256,1
129691,1
42626,3
200174,1
157087,2
168433,1
52752,1
176864,1
120151,1
117290,1
117775,1
188385,2
206771,3
48519,3
169641,3
135160,3
124721,2
179367,3
96926,1
64609,3
126295,1
18159,2
95291,3
72377,3
105295,2
190603,1
156981,1
41933,3
124942,2
143016,2
21048,1
55039,1
178281,2
190399,2
45698,2
3653,2
62989,3
76828,2
150365,2
26595,1
127463,2
96111,1
77049,2
145834,2
51813,2
180233,3
187832,1
205240,1
209096,1
111904,2
45681,1
123050,2
180581,3
59268,3
172243,1
190627,3
175032,2
78167,3
46427,3
77225,3
71814,2
18777,2
165387,1
2025,3
126932,2
13124,3
155852,3
154419,3
156271,1
211250,1
87131,2
133501,3
185536,2
180683,1
197502,3
188292,3
41875,1
41123,1
165484,3
23749,1
25916,1
18354,1
90027,3
108096,2
185653,1
188340,2
98864,1
172520,1
122225,2
22986,2
171699,3
81396,3
23434,3
82839,2
42932,2
138711,1
3270,2
129166,2
182545,3
95649,1
107557,3
130505,3
203797,1
76443,3
21485,3
169014,3
100882,1
47191,2
103140,2
192050,1
69340,3
17588,2
24080,2
25689,3
173785,2
201215,3
52969,2
64555,1
198896,2
96701,3
56827,2
50520,2
76914,2
31028,2
111594,1
171601,3
8325,3
12285,1
140314,2
7270,1
45291,2
34051,2
124965,2
26103,1
100434,3
47642,3
39449,1
212391,1
179633,3
83291,2
89117,3
107771,2
113931,1
23430,2
334,2
46084,2
188558,2
43304,3
109636,3
55589,1
106275,3
200693,1
205079,3
120645,2
43993,3
22307,2
119513,1
42227,1
19486,3
128442,1
64970,1
138824,2
58114,1
145023,3
96106,1
88123,3
197212,1
103243,1
63977,2
178330,3
42097,1
146464,2
73333,1
7148,1
196620,2
154907,1
190631,2
107137,3
11076,2
185573,2
127737,3
83454,2
89613,3
31991,1
149767,3
197480,3
130792,1
201864,1
56791,2
65057,2
22860,3
62545,1
44190,1
123907,1
158741,2
114068,2
23076,3
127497,3
78612,2
57707,3
159222,2
17239,3
62155,3
81488,3
33969,1
144534,3
68115,2
189207,1
93956,3
133047,1
73809,1
118855,2
5812,1
113900,2
212674,2
145541,3
196624,1
190173,3
167542,3
17007,3
202490,3
208515,1
40963,2
72083,3
31819,1
107967,2
23945,1
212708,2
182246,3
149846,3
62586,2
128317,2
43236,2
107008,2
170259,1
199494,1
101917,2
202789,3
200302,1
1726,1
112869,2
21776,3
154830,3
113414,1
235,3
120456,1
144677,3
173195,1
12689,1
191867,1
75315,2
84437,3
21761,3
66075,2
140198,3
182974,2
152434,3
67770,2
72748,2
57901,3
98470,1
29432,3
6367,2
47583,1
133361,1
11445,1
2368,3
40010,1
169774,2
166838,3
18286,3
146062,3
25125,1
6544,3
19328,1
137140,3
189642,3
61033,3
90863,1
94663,1
179058,3
40505,1
63071,2
87033,3
162279,1
175016,1
135247,3
177908,2
172228,3
53385,2
178756,1
134442,1
122691,3
160369,3
108406,1
160130,1
119992,2
152825,2
85470,2
170198,1
90224,3
118084,2
204879,2
25542,2
99209,1
122598,3
120505,3
8250,2
142340,1
82182,1
16047,1
142064,2
167653,3
113102,2
149332,3
145588,3
149143,1
99078,3
66979,1
82566,2
167369,3
8887,2
117393,3
6095,2
154041,2
119568,3
87775,2
26726,3
2054,2
202929,2
137841,3
129738,2
77721,1
147975,2
115768,2
47527,3
91439,3
128836,3
106200,3
64116,1
98856,2
132897,3
135412,2
99247,1
152432,2
177215,1
39984,1
140577,2
111524,2
59348,1
107776,1
183762,1
95644,3
19932,2
200551,3
3209,1
78073,1
54383,2
130765,3
160139,3
54022,2
139648,3
18088,2
139838,1
67544,3
202981,3
120981,1
11709,1
46753,1
167490,1
32789,3
54496,2
22755,3
204786,3
169056,2
4928,3
107340,2
65554,2
62978,2
128958,1
56147,3
38112,1
24198,1
29403,2
45482,2
122510,1
40498,3
195307,1
115013,1
45267,3
98282,1
35557,2
184284,1
63300,1
52934,3
185460,1
55901,1
58501,3
71819,1
72051,1
2649,3
208368,1
148536,2
110034,1
170472,1
44050,3
208511,2
144007,1
19997,2
212734,1
154141,2
48944,2
29258,3
188602,3
96657,3
105043,2
87016,1
155816,1
181390,3
157553,1
62132,3
137554,3
128090,3
162345,2
117757,1
30073,2
123110,2
79929,3
197923,3
8220,2
65153,1
62005,1
72254,1
12240,2
76765,2
185435,2
165548,3
142499,2
52195,1
102829,2
101884,1
81453,2
39505,2
7640,3
185051,3
195776,2
175914,3
4199,3
157636,3
175605,1
122644,3
57318,3
50470,2
126803,1
54218,3
34370,2
64663,2
28752,3
85148,3
77856,1
25247,2
188291,3
46877,1
74462,2
34313,1
36938,2
24571,2
60755,3
90823,3
173533,3
70604,2
128902,1
50566,2
60050,2
145739,1
201500,3
108255,2
114851,2
154494,1
36887,3
96125,2
144776,2
140144,3
50904,2
157196,3
2009,2
133589,3
193465,2
78771,2
188975,2
138053,3
124049,1
211462,3
147549,2
131766,3
39567,3
205801,1
162102,2
28873,3
92251,3
186547,2
51310,3
99166,2
57037,2
181655,3
72189,2
143863,2
135541,1
170062,3
199880,2
186309,2
90400,3
210915,2
155232,1
16908,3
210337,1
109163,2
121535,3
206333,3
177252,1
90391,3
89253,1
95728,1
204894,1
17196,2
53975,3
59134,1
82794,3
101412,2
75293,1
110676,3
134446,2
208936,1
55055,3
120804,2
44001,2
136434,3
61360,1
173631,1
100923,3
62269,3
71544,2
67139,1
210596,3
75520,2
1684,2
38016,3
33799,3
48502,1
165872,2
25893,3
102738,3
115155,1
155459,2
71973,2
146961,1
57733,2
11415,1
31120,1
161141,3
187854,1
90574,1
122404,3
85331,3
60500,3
84957,1
97410,3
72519,3
131299,1
197318,3
213143,1
207383,2
109787,1
168583,2
79634,1
24405,3
99570,3
67359,2
195417,1
157994,1
112463,3
43212,3
197485,2
44586,1
211356,2
38055,2
52202,2
69032,2
17327,1
3803,2
39955,1
115663,2
135535,1
198959,1
172058,1
156774,1
176377,3
185259,2
111291,3
76903,2
117658,3
96359,2
126898,1
123032,2
167230,1
152974,2
102392,1
141264,2
106617,2
206540,1
74551,1
83381,2
63566,2
147105,3
128536,3
28909,2
40153,2
26024,2
160162,1
79292,2
83055,2
91070,1
74048,2
122044,2
158535,3
76641,3
115349,3
56178,3
136792,3
17873,3
138406,1
87764,1
152754,2
208426,3
168428,2
104962,2
27617,3
101865,2
83969,2
128071,3
114290,1
47011,2
42883,3
150410,3
118349,3
140253,3
189464,1
74591,2
137286,2
146025,3
43510,2
45580,3
205515,2
181343,1
128582,1
154703,3
77738,3
187736,2
156256,2
159545,3
121994,3
25428,2
72465,2
3029,2
100834,1
174871,2
177417,3
169609,3
36229,2
130917,1
76922,1
89773,1
129701,2
201366,2
139997,2
203205,1
44461,3
118076,3
57922,2
185054,2
190946,3
109395,2
139447,1
13405,2
21390,3
125371,2
119407,2
148049,1
92585,1
194432,1
87818,3
208850,1
24734,2
93503,3
54619,3
108967,1
77431,3
115191,3
68197,1
105845,3
197024,2
209781,3
40808,3
36989,2
195620,3
168348,2
136921,2
57074,2
147730,3
106490,3
144597,3
125193,1
85127,2
10020,1
144788,1
44280,2
14685,3
13150,2
171056,1
96960,1
192852,1
158999,2
156682,1
98811,3
169871,2
211811,1
64792,1
155923,1
127993,3
188745,1
77174,1
135415,3
41513,3
141617,2
4619,2
134421,1
58182,3
77276,2
25078,3
147941,2
72595,3
147358,2
103990,2
203329,3
69394,2
26457,2
88541,3
26102,3
91997,3
13169,3
32888,2
170113,1
109680,3
97560,2
91333,2
84351,1
178168,1
31136,2
14337,2
209527,3
103246,3
164277,2
76596,3
124488,1
211445,1
111789,2
49227,1
33185,3
99183,2
77419,3
140183,3
104472,1
33957,3
46934,1
135399,1
186965,2
83398,1
17710,1
185882,1
103242,3
70897,2
74766,2
139525,2
8232,3
51424,2
43529,1
180554,3
72580,2
108805,1
69528,3
160165,3
204033,1
13611,3
106899,3
46610,1
196142,3
135570,3
118955,2
64814,3
45203,3
147427,3
189819,3
20642,3
123023,1
2280,2
199096,3
64245,3
78125,3
8171,1
168701,1
158558,2
96652,1
88372,3
73008,2
175878,3
168526,1
166809,3
18801,2
113378,3
87824,1
77423,3
52513,2
67887,2
149884,3
185365,2
85350,3
109459,2
150970,1
140956,1
91909,3
120705,1
171095,2
123389,1
45032,2
40280,3
168580,3
139721,3
112086,2
101515,1
54791,3
202300,2
194905,3
95173,1
107290,3
95568,1
44760,3
168987,1
161688,3
27746,2
189514,3
49934,1
53237,2
193203,2
114456,3
100946,2
83017,2
24737,1
119975,1
55817,2
191276,2
175829,2
22261,1
189714,3
59590,3
186655,1
111360,1
185949,1
102404,2
54612,3
24041,1
92124,2
70208,1
5262,3
25651,2
189849,3
160071,2
155093,3
154447,1
210872,1
108916,1
187955,2
108676,3
165074,2
197419,1
24522,2
64951,2
31989,3
126680,3
190520,3
126634,1
21456,3
208828,3
137628,3
77932,1
169772,1
163446,2
204795,1
108405,2
105427,2
46266,2
182472,2
140034,1
162035,3
73465,2
44723,1
26738,3
158156,2
18887,1
177007,1
27301,2
206070,3
152074,2
171930,2
7137,2
14263,1
80923,2
108050,3
91913,2
50385,1
26804,1
150474,3
30396,3
59167,1
115978,3
117200,2
136776,1
174328,1
175193,3
67638,2
130757,2
173133,3
149268,3
38153,2
166322,3
114078,3
33126,3
210593,2
33352,2
34104,2
10441,3
199315,1
131608,1
175054,2
136030,3
57396,3
141002,1
48903,3
41431,2
204311,2
105373,2
151522,3
123871,2
120982,2
198255,3
48985,3
17654,2
89040,1
58441,2
108937,3
112207,2
109112,3
40702,3
5384,3
44081,1
47888,1
44143,3
43253,2
4185,3
211802,3
155108,3
82213,3
135419,2
195749,2
29978,2
37815,2
125306,3
186083,2
41717,3
72563,1
82953,3
93325,3
203855,3
131209,1
139797,2
95974,2
117737,3
208719,3
130642,1
4602,3
185209,3
205930,3
2593,1
34848,3
65804,3
2107,1
117764,3
22005,1
170445,3
45385,1
127296,3
77983,2
32575,2
16148,2
127573,1
50560,3
192006,2
144425,3
94748,1
123695,1
66155,2
76905,1
202355,1
66136,1
145064,1
170690,2
120289,1
92735,3
167481,2
94690,3
205957,2
55697,1
80476,1
118547,3
119895,2
122017,2
69303,1
116679,1
57667,3
96045,2
50772,1
20171,3
159297,2
158298,1
175245,2
81095,1
53510,1
177569,1
5212,1
207309,1
45716,3
75247,1
32042,2
117002,1
139387,1
9249,1
6120,2
177652,3
40310,3
47919,1
143547,3
66622,3
78373,2
36666,1
198702,1
79225,1
151203,2
190598,1
70418,1
71970,3
63037,2
129041,3
190597,2
108542,2
92213,2
25676,3
32714,3
65791,3
180666,2
34023,3
47268,1
